NAME,GEO_ID,B19013_001E,B19013_001M,NAME,B19013_001EA,B19013_001MA,zip code tabulation area
14033,8600000US14033,84211,14337,14033,null,null,14033
14009,8600000US14009,46857,4635,14009,null,null,14009
14012,8600000US14012,55856,3638,14012,null,null,14012
14028,8600000US14028,75242,25185,14028,null,null,14028
14037,8600000US14037,70000,19422,14037,null,null,14037
14060,8600000US14060,46250,16851,14060,null,null,14060
14072,8600000US14072,81818,7586,14072,null,null,14072
14120,8600000US14120,59802,2690,14120,null,null,14120
14125,8600000US14125,56184,12644,14125,null,null,14125
14150,8600000US14150,52783,2092,14150,null,null,14150
14172,8600000US14172,56339,13726,14172,null,null,14172
14217,8600000US14217,52551,3370,14217,null,null,14217
14781,8600000US14781,44491,5719,14781,null,null,14781
14815,8600000US14815,49167,8877,14815,null,null,14815
14879,8600000US14879,54063,11012,14879,null,null,14879
14716,8600000US14716,39400,6767,14716,null,null,14716
14005,8600000US14005,58611,6387,14005,null,null,14005
14031,8600000US14031,81452,10351,14031,null,null,14031
14039,8600000US14039,55313,17889,14039,null,null,14039
14054,8600000US14054,57679,19338,14054,null,null,14054
14058,8600000US14058,63571,7345,14058,null,null,14058
14070,8600000US14070,38260,4058,14070,null,null,14070
14082,8600000US14082,57857,12994,14082,null,null,14082
14085,8600000US14085,82351,14483,14085,null,null,14085
14026,8600000US14026,81375,64044,14026,null,null,14026
14111,8600000US14111,56250,3762,14111,null,null,14111
14216,8600000US14216,52724,5063,14216,null,null,14216
14728,8600000US14728,42404,12529,14728,null,null,14728
14006,8600000US14006,56855,5058,14006,null,null,14006
14777,8600000US14777,44091,10254,14777,null,null,14777
14846,8600000US14846,48958,7471,14846,null,null,14846
14895,8600000US14895,43888,2018,14895,null,null,14895
14615,8600000US14615,38135,2825,14615,null,null,14615
14220,8600000US14220,50856,2926,14220,null,null,14220
14228,8600000US14228,49704,6304,14228,null,null,14228
14411,8600000US14411,44659,8298,14411,null,null,14411
14420,8600000US14420,56292,5726,14420,null,null,14420
14423,8600000US14423,53028,5636,14423,null,null,14423
14424,8600000US14424,58233,4082,14424,null,null,14424
14437,8600000US14437,43570,3565,14437,null,null,14437
14441,8600000US14441,55833,11882,14441,null,null,14441
14478,8600000US14478,86932,26472,14478,null,null,14478
14611,8600000US14611,25772,2463,14611,null,null,14611
14145,8600000US14145,59837,8327,14145,null,null,14145
14450,8600000US14450,81696,3542,14450,null,null,14450
14580,8600000US14580,77159,3662,14580,null,null,14580
14604,8600000US14604,16764,5506,14604,null,null,14604
14610,8600000US14610,62923,5405,14610,null,null,14610
14718,8600000US14718,56580,7753,14718,null,null,14718
14719,8600000US14719,46146,5439,14719,null,null,14719
14737,8600000US14737,47321,2905,14737,null,null,14737
14748,8600000US14748,26563,6046,14748,null,null,14748
14757,8600000US14757,51389,9641,14757,null,null,14757
15024,8600000US15024,61869,4774,15024,null,null,15024
15006,8600000US15006,100233,31782,15006,null,null,15006
15012,8600000US15012,61380,3068,15012,null,null,15012
15019,8600000US15019,45450,11302,15019,null,null,15019
15044,8600000US15044,95289,4318,15044,null,null,15044
15046,8600000US15046,70469,9456,15046,null,null,15046
15050,8600000US15050,54662,6442,15050,null,null,15050
15081,8600000US15081,55625,15149,15081,null,null,15081
15219,8600000US15219,22799,2005,15219,null,null,15219
15145,8600000US15145,39005,4116,15145,null,null,15145
15146,8600000US15146,59746,3167,15146,null,null,15146
15212,8600000US15212,43208,2307,15212,null,null,15212
15220,8600000US15220,68314,3639,15220,null,null,15220
15228,8600000US15228,95000,7827,15228,null,null,15228
15331,8600000US15331,32400,30721,15331,null,null,15331
15345,8600000US15345,47813,12938,15345,null,null,15345
15351,8600000US15351,31773,17273,15351,null,null,15351
15353,8600000US15353,55417,22519,15353,null,null,15353
15376,8600000US15376,55673,11928,15376,null,null,15376
15005,8600000US15005,69718,6951,15005,null,null,15005
15018,8600000US15018,-666666666,-222222222,15018,-,**,15018
15315,8600000US15315,50750,20566,15315,null,null,15315
15223,8600000US15223,51963,2183,15223,null,null,15223
15225,8600000US15225,42763,11761,15225,null,null,15225
15233,8600000US15233,46319,6265,15233,null,null,15233
15322,8600000US15322,55662,8880,15322,null,null,15322
15324,8600000US15324,35938,6058,15324,null,null,15324
15133,8600000US15133,47409,7697,15133,null,null,15133
15332,8600000US15332,58147,8019,15332,null,null,15332
15337,8600000US15337,62083,3577,15337,null,null,15337
15341,8600000US15341,59028,13558,15341,null,null,15341
15349,8600000US15349,58452,8686,15349,null,null,15349
15358,8600000US15358,-666666666,-222222222,15358,-,**,15358
15359,8600000US15359,77813,26670,15359,null,null,15359
15368,8600000US15368,35772,5117,15368,null,null,15368
15425,8600000US15425,38654,3674,15425,null,null,15425
15363,8600000US15363,41446,27634,15363,null,null,15363
15364,8600000US15364,79286,12498,15364,null,null,15364
15433,8600000US15433,43750,20032,15433,null,null,15433
15436,8600000US15436,42692,6580,15436,null,null,15436
15442,8600000US15442,45161,8234,15442,null,null,15442
15443,8600000US15443,30363,9546,15443,null,null,15443
15446,8600000US15446,33971,19114,15446,null,null,15446
15470,8600000US15470,61031,11221,15470,null,null,15470
15475,8600000US15475,54875,24661,15475,null,null,15475
15484,8600000US15484,68203,67578,15484,null,null,15484
15539,8600000US15539,66042,28668,15539,null,null,15539
15551,8600000US15551,52174,2470,15551,null,null,15551
15563,8600000US15563,49000,7932,15563,null,null,15563
15624,8600000US15624,58387,3936,15624,null,null,15624
15647,8600000US15647,64813,10356,15647,null,null,15647
15671,8600000US15671,69750,26963,15671,null,null,15671
15676,8600000US15676,-666666666,-222222222,15676,-,**,15676
15678,8600000US15678,51250,3488,15678,null,null,15678
15687,8600000US15687,53864,8633,15687,null,null,15687
15710,8600000US15710,74219,19109,15710,null,null,15710
15713,8600000US15713,23516,1230,15713,null,null,15713
15730,8600000US15730,-666666666,-222222222,15730,-,**,15730
15733,8600000US15733,25625,20736,15733,null,null,15733
15765,8600000US15765,63482,14032,15765,null,null,15765
15329,8600000US15329,69509,10634,15329,null,null,15329
15330,8600000US15330,79695,7139,15330,null,null,15330
15340,8600000US15340,78214,5933,15340,null,null,15340
15357,8600000US15357,43606,4950,15357,null,null,15357
15377,8600000US15377,57794,15435,15377,null,null,15377
15379,8600000US15379,55500,14431,15379,null,null,15379
15401,8600000US15401,38652,2667,15401,null,null,15401
15410,8600000US15410,55042,18641,15410,null,null,15410
15412,8600000US15412,49000,16951,15412,null,null,15412
15413,8600000US15413,36686,16691,15413,null,null,15413
15417,8600000US15417,43575,5236,15417,null,null,15417
15420,8600000US15420,23500,12050,15420,null,null,15420
15074,8600000US15074,45927,5057,15074,null,null,15074
15037,8600000US15037,60720,4486,15037,null,null,15037
15042,8600000US15042,60759,3735,15042,null,null,15042
15059,8600000US15059,33661,6383,15059,null,null,15059
15078,8600000US15078,55329,37642,15078,null,null,15078
15083,8600000US15083,36563,5569,15083,null,null,15083
15089,8600000US15089,54632,7144,15089,null,null,15089
15136,8600000US15136,48866,3012,15136,null,null,15136
15202,8600000US15202,48363,2603,15202,null,null,15202
15204,8600000US15204,41463,2939,15204,null,null,15204
15206,8600000US15206,41899,3673,15206,null,null,15206
15211,8600000US15211,51833,3527,15211,null,null,15211
15316,8600000US15316,46875,37451,15316,null,null,15316
15317,8600000US15317,84858,4397,15317,null,null,15317
15207,8600000US15207,44894,7145,15207,null,null,15207
15209,8600000US15209,55248,4541,15209,null,null,15209
15213,8600000US15213,20431,1943,15213,null,null,15213
15618,8600000US15618,42232,8791,15618,null,null,15618
15458,8600000US15458,40739,25462,15458,null,null,15458
15411,8600000US15411,47857,8478,15411,null,null,15411
15447,8600000US15447,-666666666,-222222222,15447,-,**,15447
15459,8600000US15459,41364,10627,15459,null,null,15459
15461,8600000US15461,30075,5539,15461,null,null,15461
15464,8600000US15464,51111,20175,15464,null,null,15464
15532,8600000US15532,41042,7709,15532,null,null,15532
15535,8600000US15535,43750,8515,15535,null,null,15535
15544,8600000US15544,29561,18686,15544,null,null,15544
15545,8600000US15545,41940,2644,15545,null,null,15545
15560,8600000US15560,47500,41175,15560,null,null,15560
15562,8600000US15562,80625,59928,15562,null,null,15562
15613,8600000US15613,54597,2605,15613,null,null,15613
15639,8600000US15639,68571,13606,15639,null,null,15639
15625,8600000US15625,-666666666,-222222222,15625,-,**,15625
15628,8600000US15628,51757,6332,15628,null,null,15628
15635,8600000US15635,70403,64711,15635,null,null,15635
15010,8600000US15010,53896,2877,15010,null,null,15010
15017,8600000US15017,62640,4938,15017,null,null,15017
15020,8600000US15020,-666666666,-222222222,15020,-,**,15020
15025,8600000US15025,54970,5885,15025,null,null,15025
15033,8600000US15033,37314,8259,15033,null,null,15033
15071,8600000US15071,69619,7741,15071,null,null,15071
15531,8600000US15531,42841,6847,15531,null,null,15531
15135,8600000US15135,55220,8632,15135,null,null,15135
15067,8600000US15067,41700,3866,15067,null,null,15067
15076,8600000US15076,41500,3832,15076,null,null,15076
15126,8600000US15126,73973,6931,15126,null,null,15126
15215,8600000US15215,68797,6276,15215,null,null,15215
15216,8600000US15216,57881,2862,15216,null,null,15216
15217,8600000US15217,73294,4669,15217,null,null,15217
15001,8600000US15001,54570,2810,15001,null,null,15001
15004,8600000US15004,42212,22375,15004,null,null,15004
15015,8600000US15015,108958,9109,15015,null,null,15015
15028,8600000US15028,45625,22156,15028,null,null,15028
15031,8600000US15031,-666666666,-222222222,15031,-,**,15031
15038,8600000US15038,66406,59137,15038,null,null,15038
15043,8600000US15043,71042,15527,15043,null,null,15043
15045,8600000US15045,37786,7170,15045,null,null,15045
15057,8600000US15057,79216,8604,15057,null,null,15057
15063,8600000US15063,56927,6609,15063,null,null,15063
15064,8600000US15064,54688,28816,15064,null,null,15064
15444,8600000US15444,17324,11448,15444,null,null,15444
15462,8600000US15462,-666666666,-222222222,15462,-,**,15462
15468,8600000US15468,37029,10369,15468,null,null,15468
15501,8600000US15501,47001,2943,15501,null,null,15501
15437,8600000US15437,49830,13472,15437,null,null,15437
15538,8600000US15538,51806,8395,15538,null,null,15538
15483,8600000US15483,45208,8405,15483,null,null,15483
15486,8600000US15486,55000,9844,15486,null,null,15486
15537,8600000US15537,46825,3562,15537,null,null,15537
15540,8600000US15540,38750,18940,15540,null,null,15540
15546,8600000US15546,62243,3131,15546,null,null,15546
15631,8600000US15631,38693,7369,15631,null,null,15631
15450,8600000US15450,-666666666,-222222222,15450,-,**,15450
15455,8600000US15455,49315,12081,15455,null,null,15455
15771,8600000US15771,47841,8569,15771,null,null,15771
15801,8600000US15801,49424,4441,15801,null,null,15801
15825,8600000US15825,51208,2967,15825,null,null,15825
15828,8600000US15828,40000,11059,15828,null,null,15828
15834,8600000US15834,40833,3575,15834,null,null,15834
15856,8600000US15856,56731,8260,15856,null,null,15856
15861,8600000US15861,28828,3344,15861,null,null,15861
15866,8600000US15866,52143,13546,15866,null,null,15866
15905,8600000US15905,51813,2548,15905,null,null,15905
15924,8600000US15924,50000,13947,15924,null,null,15924
15927,8600000US15927,48705,6871,15927,null,null,15927
15930,8600000US15930,-666666666,-222222222,15930,-,**,15930
15938,8600000US15938,52500,6612,15938,null,null,15938
15949,8600000US15949,43929,13647,15949,null,null,15949
15673,8600000US15673,53017,7398,15673,null,null,15673
15929,8600000US15929,-666666666,-222222222,15929,-,**,15929
15857,8600000US15857,49279,4924,15857,null,null,15857
15863,8600000US15863,37656,22557,15863,null,null,15863
15864,8600000US15864,48500,4060,15864,null,null,15864
15931,8600000US15931,55275,5893,15931,null,null,15931
15086,8600000US15086,61488,35517,15086,null,null,15086
15090,8600000US15090,109710,11785,15090,null,null,15090
15104,8600000US15104,27648,4942,15104,null,null,15104
15110,8600000US15110,24390,7111,15110,null,null,15110
15122,8600000US15122,47578,4686,15122,null,null,15122
15147,8600000US15147,48463,2130,15147,null,null,15147
15148,8600000US15148,31203,4103,15148,null,null,15148
15234,8600000US15234,56316,4412,15234,null,null,15234
15236,8600000US15236,61762,3091,15236,null,null,15236
15552,8600000US15552,48227,4569,15552,null,null,15552
15612,8600000US15612,34295,19212,15612,null,null,15612
15626,8600000US15626,61151,7018,15626,null,null,15626
15547,8600000US15547,37656,11147,15547,null,null,15547
15627,8600000US15627,48199,4528,15627,null,null,15627
15629,8600000US15629,41920,7088,15629,null,null,15629
15003,8600000US15003,44118,4989,15003,null,null,15003
15027,8600000US15027,54773,5408,15027,null,null,15027
15030,8600000US15030,40417,7004,15030,null,null,15030
15061,8600000US15061,52272,5516,15061,null,null,15061
15721,8600000US15721,44500,3942,15721,null,null,15721
15724,8600000US15724,41818,6426,15724,null,null,15724
15689,8600000US15689,-666666666,-222222222,15689,-,**,15689
15698,8600000US15698,67344,24015,15698,null,null,15698
15747,8600000US15747,43098,6393,15747,null,null,15747
15748,8600000US15748,49040,4193,15748,null,null,15748
15756,8600000US15756,43625,6624,15756,null,null,15756
15352,8600000US15352,47692,5246,15352,null,null,15352
15239,8600000US15239,69762,2436,15239,null,null,15239
15310,8600000US15310,31071,4695,15310,null,null,15310
15338,8600000US15338,51313,6361,15338,null,null,15338
15848,8600000US15848,40481,8379,15848,null,null,15848
15853,8600000US15853,49601,5339,15853,null,null,15853
15764,8600000US15764,49583,18706,15764,null,null,15764
15779,8600000US15779,63977,16770,15779,null,null,15779
15781,8600000US15781,45313,34430,15781,null,null,15781
15851,8600000US15851,42227,3522,15851,null,null,15851
15868,8600000US15868,48705,6550,15868,null,null,15868
15901,8600000US15901,14675,1386,15901,null,null,15901
15904,8600000US15904,55056,3289,15904,null,null,15904
15909,8600000US15909,49286,6288,15909,null,null,15909
15934,8600000US15934,96818,28437,15934,null,null,15934
15946,8600000US15946,52052,6688,15946,null,null,15946
15948,8600000US15948,36833,24331,15948,null,null,15948
15952,8600000US15952,56625,5546,15952,null,null,15952
15963,8600000US15963,42565,2515,15963,null,null,15963
15311,8600000US15311,67333,9989,15311,null,null,15311
15314,8600000US15314,48468,8480,15314,null,null,15314
15232,8600000US15232,51829,4145,15232,null,null,15232
15241,8600000US15241,113998,5547,15241,null,null,15241
15102,8600000US15102,74383,4248,15102,null,null,15102
15106,8600000US15106,50691,1908,15106,null,null,15106
15062,8600000US15062,38777,3799,15062,null,null,15062
15065,8600000US15065,54387,3019,15065,null,null,15065
15129,8600000US15129,68705,5394,15129,null,null,15129
15140,8600000US15140,35250,8645,15140,null,null,15140
15203,8600000US15203,51306,6516,15203,null,null,15203
15681,8600000US15681,49362,4654,15681,null,null,15681
15722,8600000US15722,44556,4780,15722,null,null,15722
15641,8600000US15641,46429,6829,15641,null,null,15641
15665,8600000US15665,35842,15565,15665,null,null,15665
15728,8600000US15728,41276,3851,15728,null,null,15728
15731,8600000US15731,54230,20614,15731,null,null,15731
15734,8600000US15734,31583,8395,15734,null,null,15734
15741,8600000US15741,56875,15144,15741,null,null,15741
15744,8600000US15744,48182,24214,15744,null,null,15744
15752,8600000US15752,-666666666,-222222222,15752,-,**,15752
15824,8600000US15824,48333,3924,15824,null,null,15824
15846,8600000US15846,54045,4800,15846,null,null,15846
15937,8600000US15937,50167,13019,15937,null,null,15937
15940,8600000US15940,63833,7654,15940,null,null,15940
15957,8600000US15957,49107,34760,15957,null,null,15957
15906,8600000US15906,31714,2168,15906,null,null,15906
15663,8600000US15663,36731,16813,15663,null,null,15663
15323,8600000US15323,58205,4548,15323,null,null,15323
15342,8600000US15342,52344,11652,15342,null,null,15342
15666,8600000US15666,52365,2566,15666,null,null,15666
15634,8600000US15634,-666666666,-222222222,15634,-,**,15634
15656,8600000US15656,55025,6490,15656,null,null,15656
15670,8600000US15670,60833,15737,15670,null,null,15670
15935,8600000US15935,53188,12988,15935,null,null,15935
15961,8600000US15961,44125,10219,15961,null,null,15961
15923,8600000US15923,52292,6032,15923,null,null,15923
15926,8600000US15926,46379,4587,15926,null,null,15926
15767,8600000US15767,42577,2149,15767,null,null,15767
15655,8600000US15655,-666666666,-222222222,15655,-,**,15655
15762,8600000US15762,66000,13251,15762,null,null,15762
15760,8600000US15760,37917,24830,15760,null,null,15760
15773,8600000US15773,50417,5144,15773,null,null,15773
15658,8600000US15658,53705,6329,15658,null,null,15658
15662,8600000US15662,-666666666,-222222222,15662,-,**,15662
15672,8600000US15672,60590,5764,15672,null,null,15672
15677,8600000US15677,54750,30126,15677,null,null,15677
15683,8600000US15683,50074,4433,15683,null,null,15683
15686,8600000US15686,57791,18471,15686,null,null,15686
15347,8600000US15347,-666666666,-222222222,15347,-,**,15347
15378,8600000US15378,-666666666,-222222222,15378,-,**,15378
15479,8600000US15479,51436,6453,15479,null,null,15479
15480,8600000US15480,42900,10600,15480,null,null,15480
15489,8600000US15489,39833,21407,15489,null,null,15489
15456,8600000US15456,38047,14541,15456,null,null,15456
15474,8600000US15474,52461,4156,15474,null,null,15474
15492,8600000US15492,22857,15409,15492,null,null,15492
15536,8600000US15536,58500,6059,15536,null,null,15536
15541,8600000US15541,55268,12118,15541,null,null,15541
15321,8600000US15321,64063,17821,15321,null,null,15321
15218,8600000US15218,50785,3187,15218,null,null,15218
15235,8600000US15235,56967,2617,15235,null,null,15235
15320,8600000US15320,43494,4144,15320,null,null,15320
15325,8600000US15325,-666666666,-222222222,15325,-,**,15325
15334,8600000US15334,42500,11748,15334,null,null,15334
15348,8600000US15348,42115,14872,15348,null,null,15348
15360,8600000US15360,66034,5808,15360,null,null,15360
15367,8600000US15367,129063,10557,15367,null,null,15367
15370,8600000US15370,56122,4656,15370,null,null,15370
15419,8600000US15419,26354,10445,15419,null,null,15419
15423,8600000US15423,69219,18848,15423,null,null,15423
15430,8600000US15430,43125,42996,15430,null,null,15430
15424,8600000US15424,33750,2695,15424,null,null,15424
15427,8600000US15427,45125,13241,15427,null,null,15427
15429,8600000US15429,72411,40762,15429,null,null,15429
15469,8600000US15469,47952,11404,15469,null,null,15469
15478,8600000US15478,41942,7985,15478,null,null,15478
15642,8600000US15642,70473,2518,15642,null,null,15642
15521,8600000US15521,49813,4105,15521,null,null,15521
15554,8600000US15554,50217,17437,15554,null,null,15554
15601,8600000US15601,56424,2323,15601,null,null,15601
15650,8600000US15650,52790,2219,15650,null,null,15650
15660,8600000US15660,73750,23052,15660,null,null,15660
15675,8600000US15675,54479,16078,15675,null,null,15675
15679,8600000US15679,50433,8235,15679,null,null,15679
15684,8600000US15684,44286,28020,15684,null,null,15684
15701,8600000US15701,43874,4439,15701,null,null,15701
15716,8600000US15716,42750,32940,15716,null,null,15716
15717,8600000US15717,48167,4201,15717,null,null,15717
15729,8600000US15729,36830,12806,15729,null,null,15729
15736,8600000US15736,60765,9146,15736,null,null,15736
15380,8600000US15380,50417,14783,15380,null,null,15380
15448,8600000US15448,58000,24567,15448,null,null,15448
15451,8600000US15451,35986,6535,15451,null,null,15451
15454,8600000US15454,21324,18173,15454,null,null,15454
15473,8600000US15473,52043,6372,15473,null,null,15473
15477,8600000US15477,51563,7443,15477,null,null,15477
15482,8600000US15482,43750,9783,15482,null,null,15482
15490,8600000US15490,-666666666,-222222222,15490,-,**,15490
15533,8600000US15533,38603,8160,15533,null,null,15533
15542,8600000US15542,49598,4030,15542,null,null,15542
15557,8600000US15557,51116,2057,15557,null,null,15557
15558,8600000US15558,41477,9356,15558,null,null,15558
15559,8600000US15559,50042,7578,15559,null,null,15559
15615,8600000US15615,65185,49480,15615,null,null,15615
15632,8600000US15632,70301,9106,15632,null,null,15632
15637,8600000US15637,64333,15567,15637,null,null,15637
15640,8600000US15640,79000,54938,15640,null,null,15640
15644,8600000US15644,54290,3829,15644,null,null,15644
15690,8600000US15690,42652,2941,15690,null,null,15690
15697,8600000US15697,50635,3310,15697,null,null,15697
15711,8600000US15711,55298,21074,15711,null,null,15711
15715,8600000US15715,44706,9381,15715,null,null,15715
15742,8600000US15742,44205,6143,15742,null,null,15742
15745,8600000US15745,75250,35198,15745,null,null,15745
15759,8600000US15759,56932,3804,15759,null,null,15759
15778,8600000US15778,41875,28744,15778,null,null,15778
15840,8600000US15840,52768,8503,15840,null,null,15840
15845,8600000US15845,47365,3111,15845,null,null,15845
15928,8600000US15928,47074,10071,15928,null,null,15928
15942,8600000US15942,52685,9109,15942,null,null,15942
15954,8600000US15954,45039,10006,15954,null,null,15954
15693,8600000US15693,-666666666,-222222222,15693,-,**,15693
15695,8600000US15695,-666666666,-222222222,15695,-,**,15695
15739,8600000US15739,47109,8461,15739,null,null,15739
15754,8600000US15754,71115,2406,15754,null,null,15754
15761,8600000US15761,53417,30524,15761,null,null,15761
15772,8600000US15772,41806,5913,15772,null,null,15772
15776,8600000US15776,31875,14752,15776,null,null,15776
15783,8600000US15783,48750,12873,15783,null,null,15783
15821,8600000US15821,43393,9631,15821,null,null,15821
15827,8600000US15827,51875,9042,15827,null,null,15827
15829,8600000US15829,48958,1424,15829,null,null,15829
15849,8600000US15849,51944,6234,15849,null,null,15849
15925,8600000US15925,45000,26018,15925,null,null,15925
15943,8600000US15943,46917,3423,15943,null,null,15943
15346,8600000US15346,31250,9172,15346,null,null,15346
15362,8600000US15362,48281,10951,15362,null,null,15362
15428,8600000US15428,57083,11309,15428,null,null,15428
15445,8600000US15445,52853,13668,15445,null,null,15445
15460,8600000US15460,29250,5307,15460,null,null,15460
15472,8600000US15472,-666666666,-222222222,15472,-,**,15472
15476,8600000US15476,-666666666,-222222222,15476,-,**,15476
15522,8600000US15522,50417,2429,15522,null,null,15522
15530,8600000US15530,50996,3709,15530,null,null,15530
15534,8600000US15534,45625,9043,15534,null,null,15534
15550,8600000US15550,48333,6461,15550,null,null,15550
15610,8600000US15610,62436,16986,15610,null,null,15610
15611,8600000US15611,30586,8719,15611,null,null,15611
15617,8600000US15617,48750,13256,15617,null,null,15617
15622,8600000US15622,52961,27978,15622,null,null,15622
15623,8600000US15623,52933,4679,15623,null,null,15623
15633,8600000US15633,-666666666,-222222222,15633,-,**,15633
15646,8600000US15646,53500,42463,15646,null,null,15646
15661,8600000US15661,23281,20969,15661,null,null,15661
15841,8600000US15841,38250,20443,15841,null,null,15841
15847,8600000US15847,36058,6326,15847,null,null,15847
15823,8600000US15823,50129,5623,15823,null,null,15823
15832,8600000US15832,39464,10901,15832,null,null,15832
15860,8600000US15860,48839,3416,15860,null,null,15860
15865,8600000US15865,37917,6199,15865,null,null,15865
15082,8600000US15082,74013,27933,15082,null,null,15082
15088,8600000US15088,42000,7545,15088,null,null,15088
15087,8600000US15087,83333,46724,15087,null,null,15087
15060,8600000US15060,56875,9346,15060,null,null,15060
15131,8600000US15131,55214,4791,15131,null,null,15131
15132,8600000US15132,30273,1902,15132,null,null,15132
15137,8600000US15137,41657,2999,15137,null,null,15137
15208,8600000US15208,35747,5020,15208,null,null,15208
15688,8600000US15688,49167,17751,15688,null,null,15688
15692,8600000US15692,55673,29088,15692,null,null,15692
15714,8600000US15714,45269,3356,15714,null,null,15714
15723,8600000US15723,-666666666,-222222222,15723,-,**,15723
15053,8600000US15053,47125,10548,15053,null,null,15053
15120,8600000US15120,43962,4329,15120,null,null,15120
15238,8600000US15238,89207,7656,15238,null,null,15238
15770,8600000US15770,68750,31369,15770,null,null,15770
15775,8600000US15775,45841,8560,15775,null,null,15775
15777,8600000US15777,34219,23470,15777,null,null,15777
15902,8600000US15902,31449,2139,15902,null,null,15902
15920,8600000US15920,60000,11957,15920,null,null,15920
15936,8600000US15936,40526,7972,15936,null,null,15936
15958,8600000US15958,58984,5404,15958,null,null,15958
15205,8600000US15205,55115,2002,15205,null,null,15205
15210,8600000US15210,36991,1854,15210,null,null,15210
15214,8600000US15214,41949,3970,15214,null,null,15214
15221,8600000US15221,39736,1953,15221,null,null,15221
15224,8600000US15224,43523,3018,15224,null,null,15224
15226,8600000US15226,54441,4346,15226,null,null,15226
15237,8600000US15237,77712,3738,15237,null,null,15237
15243,8600000US15243,82238,6887,15243,null,null,15243
15301,8600000US15301,52376,2263,15301,null,null,15301
15312,8600000US15312,69306,8220,15312,null,null,15312
15327,8600000US15327,50278,9483,15327,null,null,15327
15344,8600000US15344,61667,9472,15344,null,null,15344
15201,8600000US15201,56897,3406,15201,null,null,15201
15636,8600000US15636,118629,12552,15636,null,null,15636
15696,8600000US15696,60495,11979,15696,null,null,15696
15222,8600000US15222,95217,22173,15222,null,null,15222
15313,8600000US15313,54722,15230,15313,null,null,15313
15035,8600000US15035,43750,4169,15035,null,null,15035
15712,8600000US15712,37321,27177,15712,null,null,15712
15780,8600000US15780,62750,20281,15780,null,null,15780
15870,8600000US15870,55750,8193,15870,null,null,15870
15068,8600000US15068,51111,1905,15068,null,null,15068
15009,8600000US15009,61292,5584,15009,null,null,15009
15034,8600000US15034,37500,7536,15034,null,null,15034
15049,8600000US15049,46750,6282,15049,null,null,15049
15052,8600000US15052,57254,5391,15052,null,null,15052
15422,8600000US15422,-666666666,-222222222,15422,-,**,15422
15431,8600000US15431,37210,4512,15431,null,null,15431
15432,8600000US15432,32708,7515,15432,null,null,15432
15434,8600000US15434,43281,16366,15434,null,null,15434
15438,8600000US15438,50000,10484,15438,null,null,15438
15440,8600000US15440,59236,9185,15440,null,null,15440
15026,8600000US15026,70243,7024,15026,null,null,15026
15055,8600000US15055,42386,5580,15055,null,null,15055
15116,8600000US15116,75301,6264,15116,null,null,15116
15229,8600000US15229,63859,5855,15229,null,null,15229
15774,8600000US15774,58385,6756,15774,null,null,15774
15944,8600000US15944,50129,6036,15944,null,null,15944
15007,8600000US15007,61888,6170,15007,null,null,15007
15014,8600000US15014,42455,5808,15014,null,null,15014
15022,8600000US15022,43954,4022,15022,null,null,15022
15051,8600000US15051,59643,12669,15051,null,null,15051
15054,8600000US15054,30982,3532,15054,null,null,15054
15056,8600000US15056,46336,5329,15056,null,null,15056
15066,8600000US15066,47292,2878,15066,null,null,15066
15072,8600000US15072,-666666666,-222222222,15072,-,**,15072
15075,8600000US15075,-666666666,-222222222,15075,-,**,15075
15084,8600000US15084,41821,5326,15084,null,null,15084
15085,8600000US15085,62407,6087,15085,null,null,15085
15101,8600000US15101,84157,4065,15101,null,null,15101
15108,8600000US15108,72337,2760,15108,null,null,15108
15139,8600000US15139,64635,4598,15139,null,null,15139
15757,8600000US15757,44297,7194,15757,null,null,15757
15142,8600000US15142,161750,75288,15142,null,null,15142
15143,8600000US15143,98109,5030,15143,null,null,15143
15144,8600000US15144,51096,3066,15144,null,null,15144
15725,8600000US15725,54010,8732,15725,null,null,15725
15732,8600000US15732,57679,8358,15732,null,null,15732
15753,8600000US15753,44423,4155,15753,null,null,15753
15350,8600000US15350,62212,43524,15350,null,null,15350
15784,8600000US15784,46875,26882,15784,null,null,15784
15680,8600000US15680,45250,20380,15680,null,null,15680
15956,8600000US15956,39856,5666,15956,null,null,15956
15021,8600000US15021,54310,3941,15021,null,null,15021
15112,8600000US15112,28869,3647,15112,null,null,15112
15227,8600000US15227,56744,3848,15227,null,null,15227
15361,8600000US15361,-666666666,-222222222,15361,-,**,15361
15951,8600000US15951,30699,25067,15951,null,null,15951
15737,8600000US15737,-666666666,-222222222,15737,-,**,15737
15366,8600000US15366,-666666666,-222222222,15366,-,**,15366
15638,8600000US15638,52756,36147,15638,null,null,15638
15449,8600000US15449,50905,17112,15449,null,null,15449
15955,8600000US15955,47357,5514,15955,null,null,15955
15945,8600000US15945,36625,5676,15945,null,null,15945
15047,8600000US15047,57604,9001,15047,null,null,15047
15953,8600000US15953,-666666666,-222222222,15953,-,**,15953
15555,8600000US15555,36667,34709,15555,null,null,15555
15421,8600000US15421,-666666666,-222222222,15421,-,**,15421
15750,8600000US15750,31129,13462,15750,null,null,15750
15727,8600000US15727,35694,15720,15727,null,null,15727
15333,8600000US15333,46908,10945,15333,null,null,15333
15435,8600000US15435,-666666666,-222222222,15435,-,**,15435
15746,8600000US15746,-666666666,-222222222,15746,-,**,15746
