NAME,GEO_ID,B19013_001E,B19013_001M,NAME,B19013_001EA,B19013_001MA,zip code tabulation area
ZCTA5 72204,8600000US72204,33110,2301,ZCTA5 72204,,,72204
ZCTA5 72538,8600000US72538,26424,9629,ZCTA5 72538,,,72538
ZCTA5 72007,8600000US72007,66473,10134,ZCTA5 72007,,,72007
ZCTA5 72002,8600000US72002,56367,3646,ZCTA5 72002,,,72002
ZCTA5 72058,8600000US72058,51708,3049,ZCTA5 72058,,,72058
ZCTA5 72067,8600000US72067,35938,4573,ZCTA5 72067,,,72067
ZCTA5 72070,8600000US72070,39531,21015,ZCTA5 72070,,,72070
ZCTA5 72074,8600000US72074,15938,12191,ZCTA5 72074,,,72074
ZCTA5 72086,8600000US72086,53125,5567,ZCTA5 72086,,,72086
ZCTA5 72099,8600000US72099,-666666666,-222222222,ZCTA5 72099,-,**,72099
ZCTA5 72129,8600000US72129,34000,8648,ZCTA5 72129,,,72129
ZCTA5 72553,8600000US72553,60208,43469,ZCTA5 72553,,,72553
ZCTA5 72561,8600000US72561,31667,15437,ZCTA5 72561,,,72561
ZCTA5 72565,8600000US72565,46429,10983,ZCTA5 72565,,,72565
ZCTA5 72205,8600000US72205,46367,3246,ZCTA5 72205,,,72205
ZCTA5 72579,8600000US72579,32348,17787,ZCTA5 72579,,,72579
ZCTA5 72617,8600000US72617,-666666666,-222222222,ZCTA5 72617,-,**,72617
ZCTA5 72134,8600000US72134,49000,12775,ZCTA5 72134,,,72134
ZCTA5 72374,8600000US72374,43750,22571,ZCTA5 72374,,,72374
ZCTA5 72454,8600000US72454,32216,3949,ZCTA5 72454,,,72454
ZCTA5 72060,8600000US72060,37452,6280,ZCTA5 72060,,,72060
ZCTA5 72013,8600000US72013,41604,5010,ZCTA5 72013,,,72013
ZCTA5 72863,8600000US72863,42650,4896,ZCTA5 72863,,,72863
ZCTA5 72843,8600000US72843,49837,6688,ZCTA5 72843,,,72843
ZCTA5 72847,8600000US72847,36087,10411,ZCTA5 72847,,,72847
ZCTA5 72858,8600000US72858,42458,11486,ZCTA5 72858,,,72858
ZCTA5 72930,8600000US72930,61900,50661,ZCTA5 72930,,,72930
ZCTA5 72932,8600000US72932,44050,10825,ZCTA5 72932,,,72932
ZCTA5 72943,8600000US72943,37891,4693,ZCTA5 72943,,,72943
ZCTA5 72951,8600000US72951,36628,1486,ZCTA5 72951,,,72951
ZCTA5 72955,8600000US72955,-666666666,-222222222,ZCTA5 72955,-,**,72955
ZCTA5 72958,8600000US72958,35345,4271,ZCTA5 72958,,,72958
ZCTA5 72132,8600000US72132,51587,5241,ZCTA5 72132,,,72132
ZCTA5 72142,8600000US72142,51466,10536,ZCTA5 72142,,,72142
ZCTA5 72143,8600000US72143,45246,3437,ZCTA5 72143,,,72143
ZCTA5 72206,8600000US72206,35524,3196,ZCTA5 72206,,,72206
ZCTA5 72327,8600000US72327,34489,10513,ZCTA5 72327,,,72327
ZCTA5 72332,8600000US72332,-666666666,-222222222,ZCTA5 72332,-,**,72332
ZCTA5 72335,8600000US72335,34713,3936,ZCTA5 72335,,,72335
ZCTA5 72359,8600000US72359,15764,6407,ZCTA5 72359,,,72359
ZCTA5 72360,8600000US72360,25647,7511,ZCTA5 72360,,,72360
ZCTA5 72396,8600000US72396,43941,3568,ZCTA5 72396,,,72396
ZCTA5 72404,8600000US72404,54976,5636,ZCTA5 72404,,,72404
ZCTA5 72424,8600000US72424,39375,17957,ZCTA5 72424,,,72424
ZCTA5 72428,8600000US72428,75625,24255,ZCTA5 72428,,,72428
ZCTA5 72433,8600000US72433,30417,10084,ZCTA5 72433,,,72433
ZCTA5 72038,8600000US72038,-666666666,-222222222,ZCTA5 72038,-,**,72038
ZCTA5 72039,8600000US72039,39286,16748,ZCTA5 72039,,,72039
ZCTA5 72210,8600000US72210,56482,6471,ZCTA5 72210,,,72210
ZCTA5 72227,8600000US72227,62351,5495,ZCTA5 72227,,,72227
ZCTA5 72324,8600000US72324,38397,8476,ZCTA5 72324,,,72324
ZCTA5 72340,8600000US72340,-666666666,-222222222,ZCTA5 72340,-,**,72340
ZCTA5 72390,8600000US72390,24002,3624,ZCTA5 72390,,,72390
ZCTA5 72003,8600000US72003,50833,12248,ZCTA5 72003,,,72003
ZCTA5 72006,8600000US72006,29432,7308,ZCTA5 72006,,,72006
ZCTA5 72736,8600000US72736,51500,5913,ZCTA5 72736,,,72736
ZCTA5 72564,8600000US72564,18482,12812,ZCTA5 72564,,,72564
ZCTA5 72581,8600000US72581,56198,26486,ZCTA5 72581,,,72581
ZCTA5 72601,8600000US72601,41595,1840,ZCTA5 72601,,,72601
ZCTA5 72633,8600000US72633,40201,19797,ZCTA5 72633,,,72633
ZCTA5 72635,8600000US72635,41920,5895,ZCTA5 72635,,,72635
ZCTA5 72644,8600000US72644,28992,5984,ZCTA5 72644,,,72644
ZCTA5 72675,8600000US72675,40449,5666,ZCTA5 72675,,,72675
ZCTA5 72680,8600000US72680,33900,23172,ZCTA5 72680,,,72680
ZCTA5 72701,8600000US72701,37660,3548,ZCTA5 72701,,,72701
ZCTA5 72740,8600000US72740,44030,4618,ZCTA5 72740,,,72740
ZCTA5 72417,8600000US72417,46833,9308,ZCTA5 72417,,,72417
ZCTA5 72422,8600000US72422,27776,4248,ZCTA5 72422,,,72422
ZCTA5 72455,8600000US72455,36473,2492,ZCTA5 72455,,,72455
ZCTA5 72462,8600000US72462,27500,7567,ZCTA5 72462,,,72462
ZCTA5 72478,8600000US72478,-666666666,-222222222,ZCTA5 72478,-,**,72478
ZCTA5 72482,8600000US72482,27734,5747,ZCTA5 72482,,,72482
ZCTA5 72515,8600000US72515,-666666666,-222222222,ZCTA5 72515,-,**,72515
ZCTA5 72528,8600000US72528,-666666666,-222222222,ZCTA5 72528,-,**,72528
ZCTA5 72531,8600000US72531,38278,5514,ZCTA5 72531,,,72531
ZCTA5 72534,8600000US72534,58191,22434,ZCTA5 72534,,,72534
ZCTA5 72632,8600000US72632,37672,7649,ZCTA5 72632,,,72632
ZCTA5 72638,8600000US72638,39892,5337,ZCTA5 72638,,,72638
ZCTA5 72662,8600000US72662,38924,6772,ZCTA5 72662,,,72662
ZCTA5 72663,8600000US72663,29420,24204,ZCTA5 72663,,,72663
ZCTA5 72672,8600000US72672,19250,18352,ZCTA5 72672,,,72672
ZCTA5 72687,8600000US72687,36108,3179,ZCTA5 72687,,,72687
ZCTA5 72703,8600000US72703,42306,4525,ZCTA5 72703,,,72703
ZCTA5 72715,8600000US72715,58741,4441,ZCTA5 72715,,,72715
ZCTA5 72734,8600000US72734,51932,7390,ZCTA5 72734,,,72734
ZCTA5 72738,8600000US72738,41250,18769,ZCTA5 72738,,,72738
ZCTA5 72749,8600000US72749,-666666666,-222222222,ZCTA5 72749,-,**,72749
ZCTA5 72760,8600000US72760,22344,19977,ZCTA5 72760,,,72760
ZCTA5 72761,8600000US72761,48064,4314,ZCTA5 72761,,,72761
ZCTA5 72773,8600000US72773,56047,12231,ZCTA5 72773,,,72773
ZCTA5 72776,8600000US72776,37941,13476,ZCTA5 72776,,,72776
ZCTA5 72823,8600000US72823,37192,5309,ZCTA5 72823,,,72823
ZCTA5 72826,8600000US72826,-666666666,-222222222,ZCTA5 72826,-,**,72826
ZCTA5 72838,8600000US72838,30083,19141,ZCTA5 72838,,,72838
ZCTA5 72851,8600000US72851,-666666666,-222222222,ZCTA5 72851,-,**,72851
ZCTA5 72852,8600000US72852,18429,2113,ZCTA5 72852,,,72852
ZCTA5 72853,8600000US72853,36299,8546,ZCTA5 72853,,,72853
ZCTA5 72865,8600000US72865,51250,12318,ZCTA5 72865,,,72865
ZCTA5 72908,8600000US72908,48056,4821,ZCTA5 72908,,,72908
ZCTA5 72927,8600000US72927,37922,4140,ZCTA5 72927,,,72927
ZCTA5 72933,8600000US72933,52791,7847,ZCTA5 72933,,,72933
ZCTA5 72934,8600000US72934,31793,9760,ZCTA5 72934,,,72934
ZCTA5 72937,8600000US72937,37245,8745,ZCTA5 72937,,,72937
ZCTA5 72949,8600000US72949,38059,3686,ZCTA5 72949,,,72949
ZCTA5 72358,8600000US72358,26902,4252,ZCTA5 72358,,,72358
ZCTA5 72467,8600000US72467,-666666666,-222222222,ZCTA5 72467,-,**,72467
ZCTA5 72413,8600000US72413,55625,20082,ZCTA5 72413,,,72413
ZCTA5 72421,8600000US72421,35781,5431,ZCTA5 72421,,,72421
ZCTA5 72450,8600000US72450,45252,3964,ZCTA5 72450,,,72450
ZCTA5 72469,8600000US72469,36607,9638,ZCTA5 72469,,,72469
ZCTA5 72010,8600000US72010,35570,5216,ZCTA5 72010,,,72010
ZCTA5 72020,8600000US72020,37012,5636,ZCTA5 72020,,,72020
ZCTA5 72045,8600000US72045,51250,34090,ZCTA5 72045,,,72045
ZCTA5 72057,8600000US72057,59167,30964,ZCTA5 72057,,,72057
ZCTA5 72064,8600000US72064,42109,6301,ZCTA5 72064,,,72064
ZCTA5 72069,8600000US72069,36477,4057,ZCTA5 72069,,,72069
ZCTA5 72083,8600000US72083,32917,10761,ZCTA5 72083,,,72083
ZCTA5 72088,8600000US72088,35466,3787,ZCTA5 72088,,,72088
ZCTA5 74074,8600000US74074,40934,4179,ZCTA5 74074,,,74074
ZCTA5 74051,8600000US74051,51738,8164,ZCTA5 74051,,,74051
ZCTA5 74058,8600000US74058,43950,6222,ZCTA5 74058,,,74058
ZCTA5 74059,8600000US74059,47511,6064,ZCTA5 74059,,,74059
ZCTA5 74104,8600000US74104,39966,2654,ZCTA5 74104,,,74104
ZCTA5 74130,8600000US74130,33846,8024,ZCTA5 74130,,,74130
ZCTA5 74129,8600000US74129,41178,1208,ZCTA5 74129,,,74129
ZCTA5 74136,8600000US74136,41433,1328,ZCTA5 74136,,,74136
ZCTA5 74366,8600000US74366,40865,4176,ZCTA5 74366,,,74366
ZCTA5 74368,8600000US74368,24250,12534,ZCTA5 74368,,,74368
ZCTA5 74438,8600000US74438,59583,17081,ZCTA5 74438,,,74438
ZCTA5 74867,8600000US74867,31413,3672,ZCTA5 74867,,,74867
ZCTA5 74930,8600000US74930,40574,3514,ZCTA5 74930,,,74930
ZCTA5 74117,8600000US74117,120625,75311,ZCTA5 74117,,,74117
ZCTA5 74053,8600000US74053,68929,6877,ZCTA5 74053,,,74053
ZCTA5 74066,8600000US74066,51926,1700,ZCTA5 74066,,,74066
ZCTA5 74112,8600000US74112,42028,1343,ZCTA5 74112,,,74112
ZCTA5 74940,8600000US74940,43160,4179,ZCTA5 74940,,,74940
ZCTA5 74945,8600000US74945,31964,4837,ZCTA5 74945,,,74945
ZCTA5 74946,8600000US74946,24219,3791,ZCTA5 74946,,,74946
ZCTA5 74962,8600000US74962,36523,4028,ZCTA5 74962,,,74962
ZCTA5 74965,8600000US74965,34823,3577,ZCTA5 74965,,,74965
ZCTA5 74966,8600000US74966,46650,3840,ZCTA5 74966,,,74966
ZCTA5 74041,8600000US74041,63068,6564,ZCTA5 74041,,,74041
ZCTA5 74048,8600000US74048,40141,5757,ZCTA5 74048,,,74048
ZCTA5 74050,8600000US74050,31591,16871,ZCTA5 74050,,,74050
ZCTA5 74052,8600000US74052,33839,4572,ZCTA5 74052,,,74052
ZCTA5 74054,8600000US74054,41625,15783,ZCTA5 74054,,,74054
ZCTA5 74071,8600000US74071,38750,25771,ZCTA5 74071,,,74071
ZCTA5 74723,8600000US74723,39239,5365,ZCTA5 74723,,,74723
ZCTA5 74724,8600000US74724,35893,5822,ZCTA5 74724,,,74724
ZCTA5 74733,8600000US74733,37441,8598,ZCTA5 74733,,,74733
ZCTA5 74740,8600000US74740,35568,3740,ZCTA5 74740,,,74740
ZCTA5 74743,8600000US74743,29665,2397,ZCTA5 74743,,,74743
ZCTA5 74755,8600000US74755,34886,23172,ZCTA5 74755,,,74755
ZCTA5 74801,8600000US74801,38441,1866,ZCTA5 74801,,,74801
ZCTA5 74820,8600000US74820,46394,2528,ZCTA5 74820,,,74820
ZCTA5 74856,8600000US74856,44766,10984,ZCTA5 74856,,,74856
ZCTA5 74857,8600000US74857,59337,3233,ZCTA5 74857,,,74857
ZCTA5 74884,8600000US74884,30341,3522,ZCTA5 74884,,,74884
ZCTA5 74901,8600000US74901,26711,2992,ZCTA5 74901,,,74901
ZCTA5 74941,8600000US74941,39259,6484,ZCTA5 74941,,,74941
ZCTA5 74948,8600000US74948,39164,3291,ZCTA5 74948,,,74948
ZCTA5 74953,8600000US74953,42123,2351,ZCTA5 74953,,,74953
ZCTA5 74955,8600000US74955,34816,2980,ZCTA5 74955,,,74955
ZCTA5 74959,8600000US74959,42406,4224,ZCTA5 74959,,,74959
ZCTA5 74960,8600000US74960,32214,2104,ZCTA5 74960,,,74960
ZCTA5 74523,8600000US74523,35347,3397,ZCTA5 74523,,,74523
ZCTA5 74547,8600000US74547,46250,8066,ZCTA5 74547,,,74547
ZCTA5 74553,8600000US74553,41905,3816,ZCTA5 74553,,,74553
ZCTA5 74943,8600000US74943,38333,8339,ZCTA5 74943,,,74943
ZCTA5 74954,8600000US74954,39524,4610,ZCTA5 74954,,,74954
ZCTA5 74956,8600000US74956,39800,8574,ZCTA5 74956,,,74956
ZCTA5 74133,8600000US74133,59950,2045,ZCTA5 74133,,,74133
ZCTA5 74135,8600000US74135,48598,3828,ZCTA5 74135,,,74135
ZCTA5 74332,8600000US74332,42619,8782,ZCTA5 74332,,,74332
ZCTA5 74333,8600000US74333,39231,5215,ZCTA5 74333,,,74333
ZCTA5 74338,8600000US74338,38615,3672,ZCTA5 74338,,,74338
ZCTA5 74354,8600000US74354,38953,1294,ZCTA5 74354,,,74354
ZCTA5 74367,8600000US74367,31250,17248,ZCTA5 74367,,,74367
ZCTA5 74423,8600000US74423,47500,12627,ZCTA5 74423,,,74423
ZCTA5 74425,8600000US74425,52368,8082,ZCTA5 74425,,,74425
ZCTA5 74875,8600000US74875,46917,4777,ZCTA5 74875,,,74875
ZCTA5 74902,8600000US74902,39627,4114,ZCTA5 74902,,,74902
ZCTA5 74939,8600000US74939,37563,3280,ZCTA5 74939,,,74939
ZCTA5 74951,8600000US74951,30221,9065,ZCTA5 74951,,,74951
ZCTA5 74957,8600000US74957,32500,9387,ZCTA5 74957,,,74957
ZCTA5 74630,8600000US74630,42601,25227,ZCTA5 74630,,,74630
ZCTA5 74643,8600000US74643,56538,10399,ZCTA5 74643,,,74643
ZCTA5 74430,8600000US74430,44375,6855,ZCTA5 74430,,,74430
ZCTA5 74434,8600000US74434,52162,5519,ZCTA5 74434,,,74434
ZCTA5 74437,8600000US74437,36911,2955,ZCTA5 74437,,,74437
ZCTA5 74330,8600000US74330,52969,6916,ZCTA5 74330,,,74330
ZCTA5 74046,8600000US74046,-666666666,-222222222,ZCTA5 74046,-,**,74046
ZCTA5 74146,8600000US74146,35918,1953,ZCTA5 74146,,,74146
ZCTA5 74301,8600000US74301,40603,3017,ZCTA5 74301,,,74301
ZCTA5 74339,8600000US74339,30777,2478,ZCTA5 74339,,,74339
ZCTA5 74340,8600000US74340,26250,6643,ZCTA5 74340,,,74340
ZCTA5 74344,8600000US74344,40510,2163,ZCTA5 74344,,,74344
ZCTA5 74347,8600000US74347,34797,7303,ZCTA5 74347,,,74347
ZCTA5 74352,8600000US74352,36619,5066,ZCTA5 74352,,,74352
ZCTA5 74360,8600000US74360,64167,24418,ZCTA5 74360,,,74360
ZCTA5 74361,8600000US74361,47326,4746,ZCTA5 74361,,,74361
ZCTA5 74364,8600000US74364,42697,8339,ZCTA5 74364,,,74364
ZCTA5 74422,8600000US74422,50515,6431,ZCTA5 74422,,,74422
ZCTA5 74426,8600000US74426,38945,5275,ZCTA5 74426,,,74426
ZCTA5 74460,8600000US74460,26667,4558,ZCTA5 74460,,,74460
ZCTA5 74469,8600000US74469,40741,3730,ZCTA5 74469,,,74469
ZCTA5 74470,8600000US74470,40250,7142,ZCTA5 74470,,,74470
ZCTA5 74552,8600000US74552,39219,9605,ZCTA5 74552,,,74552
ZCTA5 74557,8600000US74557,39375,12951,ZCTA5 74557,,,74557
ZCTA5 74558,8600000US74558,34205,4033,ZCTA5 74558,,,74558
ZCTA5 74567,8600000US74567,32692,4115,ZCTA5 74567,,,74567
ZCTA5 74633,8600000US74633,45714,16407,ZCTA5 74633,,,74633
ZCTA5 74641,8600000US74641,50938,4612,ZCTA5 74641,,,74641
ZCTA5 74701,8600000US74701,39344,2415,ZCTA5 74701,,,74701
ZCTA5 74730,8600000US74730,49155,3118,ZCTA5 74730,,,74730
ZCTA5 74082,8600000US74082,46250,32786,ZCTA5 74082,,,74082
ZCTA5 76936,8600000US76936,63432,8717,ZCTA5 76936,,,76936
ZCTA5 76864,8600000US76864,38125,19476,ZCTA5 76864,,,76864
ZCTA5 76884,8600000US76884,49583,14785,ZCTA5 76884,,,76884
ZCTA5 76888,8600000US76888,39250,23547,ZCTA5 76888,,,76888
ZCTA5 76065,8600000US76065,87365,6167,ZCTA5 76065,,,76065
ZCTA5 76067,8600000US76067,42982,3350,ZCTA5 76067,,,76067
ZCTA5 76301,8600000US76301,26659,2803,ZCTA5 76301,,,76301
ZCTA5 76309,8600000US76309,42885,3435,ZCTA5 76309,,,76309
ZCTA5 76310,8600000US76310,66829,7771,ZCTA5 76310,,,76310
ZCTA5 76363,8600000US76363,75833,37239,ZCTA5 76363,,,76363
ZCTA5 76453,8600000US76453,61875,9577,ZCTA5 76453,,,76453
ZCTA5 76469,8600000US76469,31094,8373,ZCTA5 76469,,,76469
ZCTA5 76470,8600000US76470,33241,5665,ZCTA5 76470,,,76470
ZCTA5 76481,8600000US76481,-666666666,-222222222,ZCTA5 76481,-,**,76481
ZCTA5 76523,8600000US76523,-666666666,-222222222,ZCTA5 76523,-,**,76523
ZCTA5 76525,8600000US76525,46429,12331,ZCTA5 76525,,,76525
ZCTA5 76528,8600000US76528,49164,3274,ZCTA5 76528,,,76528
ZCTA5 76882,8600000US76882,36667,25251,ZCTA5 76882,,,76882
ZCTA5 76631,8600000US76631,64327,8707,ZCTA5 76631,,,76631
ZCTA5 76040,8600000US76040,55037,3297,ZCTA5 76040,,,76040
ZCTA5 76048,8600000US76048,48607,4110,ZCTA5 76048,,,76048
ZCTA5 76077,8600000US76077,31042,25084,ZCTA5 76077,,,76077
ZCTA5 76093,8600000US76093,52321,15875,ZCTA5 76093,,,76093
ZCTA5 76104,8600000US76104,26140,2713,ZCTA5 76104,,,76104
ZCTA5 76109,8600000US76109,70618,9620,ZCTA5 76109,,,76109
ZCTA5 76117,8600000US76117,44040,3711,ZCTA5 76117,,,76117
ZCTA5 76134,8600000US76134,46250,6635,ZCTA5 76134,,,76134
ZCTA5 76137,8600000US76137,70846,3164,ZCTA5 76137,,,76137
ZCTA5 76179,8600000US76179,84548,4478,ZCTA5 76179,,,76179
ZCTA5 76180,8600000US76180,54851,2538,ZCTA5 76180,,,76180
ZCTA5 76240,8600000US76240,56886,4371,ZCTA5 76240,,,76240
ZCTA5 76272,8600000US76272,64074,11682,ZCTA5 76272,,,76272
ZCTA5 76660,8600000US76660,46750,15587,ZCTA5 76660,,,76660
ZCTA5 76667,8600000US76667,40760,5437,ZCTA5 76667,,,76667
ZCTA5 76708,8600000US76708,45719,3396,ZCTA5 76708,,,76708
ZCTA5 76848,8600000US76848,27500,7091,ZCTA5 76848,,,76848
ZCTA5 76854,8600000US76854,40136,17070,ZCTA5 76854,,,76854
ZCTA5 76869,8600000US76869,68250,43939,ZCTA5 76869,,,76869
ZCTA5 76870,8600000US76870,42500,23132,ZCTA5 76870,,,76870
ZCTA5 76872,8600000US76872,59083,12358,ZCTA5 76872,,,76872
ZCTA5 76933,8600000US76933,38077,12797,ZCTA5 76933,,,76933
ZCTA5 76949,8600000US76949,-666666666,-222222222,ZCTA5 76949,-,**,76949
ZCTA5 76443,8600000US76443,31676,2544,ZCTA5 76443,,,76443
ZCTA5 76446,8600000US76446,45337,5615,ZCTA5 76446,,,76446
ZCTA5 76454,8600000US76454,30761,13569,ZCTA5 76454,,,76454
ZCTA5 76459,8600000US76459,106458,45222,ZCTA5 76459,,,76459
ZCTA5 76463,8600000US76463,31250,20682,ZCTA5 76463,,,76463
ZCTA5 76466,8600000US76466,-666666666,-222222222,ZCTA5 76466,-,**,76466
ZCTA5 76475,8600000US76475,36696,8136,ZCTA5 76475,,,76475
ZCTA5 76486,8600000US76486,64167,28975,ZCTA5 76486,,,76486
ZCTA5 76513,8600000US76513,63679,6576,ZCTA5 76513,,,76513
ZCTA5 76518,8600000US76518,41466,6837,ZCTA5 76518,,,76518
ZCTA5 76519,8600000US76519,35125,34774,ZCTA5 76519,,,76519
ZCTA5 76570,8600000US76570,38819,9255,ZCTA5 76570,,,76570
ZCTA5 76571,8600000US76571,87852,13397,ZCTA5 76571,,,76571
ZCTA5 76640,8600000US76640,32957,4738,ZCTA5 76640,,,76640
ZCTA5 76642,8600000US76642,44456,7457,ZCTA5 76642,,,76642
ZCTA5 76671,8600000US76671,41047,5658,ZCTA5 76671,,,76671
ZCTA5 76801,8600000US76801,40555,2698,ZCTA5 76801,,,76801
ZCTA5 76689,8600000US76689,61646,7019,ZCTA5 76689,,,76689
ZCTA5 76691,8600000US76691,57056,7598,ZCTA5 76691,,,76691
ZCTA5 76707,8600000US76707,30148,3303,ZCTA5 76707,,,76707
ZCTA5 76827,8600000US76827,48125,20831,ZCTA5 76827,,,76827
ZCTA5 76831,8600000US76831,-666666666,-222222222,ZCTA5 76831,-,**,76831
ZCTA5 76834,8600000US76834,41250,4705,ZCTA5 76834,,,76834
ZCTA5 76837,8600000US76837,39792,9352,ZCTA5 76837,,,76837
ZCTA5 76845,8600000US76845,-666666666,-222222222,ZCTA5 76845,-,**,76845
ZCTA5 76856,8600000US76856,39230,4131,ZCTA5 76856,,,76856
ZCTA5 76858,8600000US76858,28594,3346,ZCTA5 76858,,,76858
ZCTA5 76009,8600000US76009,54222,4688,ZCTA5 76009,,,76009
ZCTA5 76031,8600000US76031,53664,5536,ZCTA5 76031,,,76031
ZCTA5 76036,8600000US76036,67199,4243,ZCTA5 76036,,,76036
ZCTA5 76302,8600000US76302,45709,4683,ZCTA5 76302,,,76302
ZCTA5 76308,8600000US76308,48893,3110,ZCTA5 76308,,,76308
ZCTA5 76370,8600000US76370,46563,13878,ZCTA5 76370,,,76370
ZCTA5 76380,8600000US76380,36437,3744,ZCTA5 76380,,,76380
ZCTA5 76424,8600000US76424,44254,4718,ZCTA5 76424,,,76424
ZCTA5 76442,8600000US76442,43544,6402,ZCTA5 76442,,,76442
ZCTA5 76444,8600000US76444,38356,3236,ZCTA5 76444,,,76444
ZCTA5 76445,8600000US76445,28143,11469,ZCTA5 76445,,,76445
ZCTA5 76449,8600000US76449,50741,6678,ZCTA5 76449,,,76449
ZCTA5 76450,8600000US76450,49946,6888,ZCTA5 76450,,,76450
ZCTA5 76462,8600000US76462,78068,10283,ZCTA5 76462,,,76462
ZCTA5 76464,8600000US76464,55972,18837,ZCTA5 76464,,,76464
ZCTA5 76476,8600000US76476,58393,11600,ZCTA5 76476,,,76476
ZCTA5 76511,8600000US76511,36964,6673,ZCTA5 76511,,,76511
ZCTA5 76520,8600000US76520,40586,6863,ZCTA5 76520,,,76520
ZCTA5 76522,8600000US76522,53163,2717,ZCTA5 76522,,,76522
ZCTA5 76531,8600000US76531,50500,8515,ZCTA5 76531,,,76531
ZCTA5 76534,8600000US76534,53207,9257,ZCTA5 76534,,,76534
ZCTA5 76543,8600000US76543,41019,1941,ZCTA5 76543,,,76543
ZCTA5 76548,8600000US76548,72284,7583,ZCTA5 76548,,,76548
ZCTA5 76621,8600000US76621,59063,13916,ZCTA5 76621,,,76621
ZCTA5 76628,8600000US76628,14375,10456,ZCTA5 76628,,,76628
ZCTA5 76643,8600000US76643,72842,9302,ZCTA5 76643,,,76643
ZCTA5 76648,8600000US76648,45417,9234,ZCTA5 76648,,,76648
ZCTA5 76657,8600000US76657,62366,5286,ZCTA5 76657,,,76657
ZCTA5 76012,8600000US76012,58256,4418,ZCTA5 76012,,,76012
ZCTA5 76013,8600000US76013,49294,4054,ZCTA5 76013,,,76013
ZCTA5 76017,8600000US76017,69155,3518,ZCTA5 76017,,,76017
ZCTA5 76020,8600000US76020,60770,3976,ZCTA5 76020,,,76020
ZCTA5 76054,8600000US76054,91953,10743,ZCTA5 76054,,,76054
ZCTA5 76059,8600000US76059,40971,3300,ZCTA5 76059,,,76059
ZCTA5 76457,8600000US76457,42402,7731,ZCTA5 76457,,,76457
ZCTA5 76436,8600000US76436,43478,39100,ZCTA5 76436,,,76436
ZCTA5 76448,8600000US76448,31330,9065,ZCTA5 76448,,,76448
ZCTA5 76452,8600000US76452,69297,4606,ZCTA5 76452,,,76452
ZCTA5 76471,8600000US76471,35750,7051,ZCTA5 76471,,,76471
ZCTA5 76487,8600000US76487,45991,7841,ZCTA5 76487,,,76487
ZCTA5 76524,8600000US76524,58676,6918,ZCTA5 76524,,,76524
ZCTA5 76541,8600000US76541,30899,1948,ZCTA5 76541,,,76541
ZCTA5 76554,8600000US76554,48125,9434,ZCTA5 76554,,,76554
ZCTA5 76556,8600000US76556,41961,2088,ZCTA5 76556,,,76556
ZCTA5 76887,8600000US76887,33452,16198,ZCTA5 76887,,,76887
ZCTA5 76934,8600000US76934,49671,21203,ZCTA5 76934,,,76934
ZCTA5 76950,8600000US76950,60742,5487,ZCTA5 76950,,,76950
ZCTA5 76071,8600000US76071,59635,10512,ZCTA5 76071,,,76071
ZCTA5 76105,8600000US76105,28843,3688,ZCTA5 76105,,,76105
ZCTA5 76110,8600000US76110,46185,2518,ZCTA5 76110,,,76110
ZCTA5 76111,8600000US76111,42938,3320,ZCTA5 76111,,,76111
ZCTA5 76112,8600000US76112,40756,1990,ZCTA5 76112,,,76112
ZCTA5 76118,8600000US76118,64732,5622,ZCTA5 76118,,,76118
ZCTA5 76205,8600000US76205,46347,5340,ZCTA5 76205,,,76205
ZCTA5 76230,8600000US76230,49019,5903,ZCTA5 76230,,,76230
ZCTA5 76239,8600000US76239,66750,17661,ZCTA5 76239,,,76239
ZCTA5 76245,8600000US76245,44901,8151,ZCTA5 76245,,,76245
ZCTA5 76432,8600000US76432,37692,4957,ZCTA5 76432,,,76432
ZCTA5 76460,8600000US76460,72118,52397,ZCTA5 76460,,,76460
ZCTA5 76704,8600000US76704,22508,3427,ZCTA5 76704,,,76704
ZCTA5 76682,8600000US76682,51861,8400,ZCTA5 76682,,,76682
ZCTA5 76692,8600000US76692,45380,6323,ZCTA5 76692,,,76692
ZCTA5 76706,8600000US76706,30461,1935,ZCTA5 76706,,,76706
ZCTA5 76821,8600000US76821,36365,6900,ZCTA5 76821,,,76821
ZCTA5 76824,8600000US76824,-666666666,-222222222,ZCTA5 76824,-,**,76824
ZCTA5 76832,8600000US76832,60781,21831,ZCTA5 76832,,,76832
ZCTA5 76842,8600000US76842,41578,5235,ZCTA5 76842,,,76842
ZCTA5 76853,8600000US76853,47188,12396,ZCTA5 76853,,,76853
ZCTA5 76857,8600000US76857,49196,10610,ZCTA5 76857,,,76857
ZCTA5 76873,8600000US76873,27708,12746,ZCTA5 76873,,,76873
ZCTA5 76901,8600000US76901,51700,4799,ZCTA5 76901,,,76901
ZCTA5 76904,8600000US76904,59993,3603,ZCTA5 76904,,,76904
ZCTA5 76905,8600000US76905,60086,7058,ZCTA5 76905,,,76905
ZCTA5 76932,8600000US76932,59904,23660,ZCTA5 76932,,,76932
ZCTA5 76559,8600000US76559,54359,13963,ZCTA5 76559,,,76559
ZCTA5 76565,8600000US76565,-666666666,-222222222,ZCTA5 76565,-,**,76565
ZCTA5 76574,8600000US76574,50030,4434,ZCTA5 76574,,,76574
ZCTA5 76637,8600000US76637,44792,9773,ZCTA5 76637,,,76637
